"","class","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","feature_10","feature_11","feature_12","feature_13","feature_14","feature_15","feature_16","feature_17","feature_18","feature_19","feature_20","feature_21","feature_22","feature_23","feature_24","feature_25","feature_26","feature_27","feature_28","feature_29","feature_30","feature_31","feature_32","feature_33","feature_34","feature_35","feature_36","feature_37","feature_38","feature_39","feature_40","feature_41","feature_42","feature_43","feature_44","feature_45","feature_46","feature_47","feature_48","feature_49","feature_50","feature_51","feature_52","feature_53","feature_54","feature_55","feature_56","feature_57","feature_58","feature_59","feature_60","feature_61","feature_62","feature_63","feature_64","feature_65","feature_66","feature_67","feature_68","feature_69","feature_70","feature_71","feature_72","feature_73","feature_74","feature_75","feature_76","feature_77","feature_78","feature_79","feature_80","feature_81","feature_82","feature_83","feature_84","feature_85","feature_86","feature_87","feature_88","feature_89","feature_90","feature_91","feature_92","feature_93","feature_94","feature_95","feature_96","feature_97","feature_98","feature_99","feature_100"
"sample_75","Class_A",6.82345053257021,4.04872866676297,6.4534031105319,5.66637050007472,3.09229833122882,2.74419158464927,4.7188432271193,3.51758216241346,3.64363675867255,5.51908403901979,6.62906332361736,4.14123705296794,5.51319936523225,4.89086279939386,5.01032732989471,6.63051770386614,5.3689636224348,6.30649326283238,4.87969448867225,6.07657612594908,5.41999549688521,5.36885887262757,3.75227344905026,4.8797208494157,4.66334780486679,5.60943757061462,5.93336676245177,5.09027507179205,4.38427892272546,6.31635095974421,3.38540156533627,6.38128531929582,5.30662122857904,2.79980828885033,4.64357264851313,4.47855950407541,2.27456518563139,2.84528192686368,4.98064704912908,7.70643780341763,4.60062370020966,4.44240887283802,3.83304384807057,3.2010722145672,5.48195236645227,2.43852468942083,4.44504028185867,5.52397164902195,6.73742460384119,6.24106997609722,3.81216839695513,6.16074654902349,6.4008449783398,6.3564238079804,4.4868950270736,5.40865700668007,3.78037865835467,3.94255224179536,4.72396780189538,4.94203039441543,4.08457074111526,4.39578408291786,4.75483052752965,4.79664845548575,4.52412423196472,5.09397104419094,3.03099487967634,3.72725958962221,5.58875489857264,5.40785631202373,5.4008626931548,4.9686532574453,6.38153751007858,4.10951609042371,4.86670399238862,4.5177033802747,5.31314955044611,5.15051341580058,6.13630287443024,5.1677280186921,6.07030607188387,5.55936559478232,4.84291852909949,3.58562070326557,5.43120755644796,5.14353480776482,4.07934886070947,4.30868427014082,4.55939349895835,5.76004168544573,4.98114297582846,5.49092348071897,5.8310910894821,4.60986991628026,5.8446714515594,5.12297769081551,6.05018608078546,6.13082169685009,5.56351997063572,6.83185070245916
"sample_76","Class_A",5.62129110570199,4.50737767992501,4.61083025941127,6.43165527177434,5.58561747142043,4.9306361689434,4.49686961123348,3.20849427270205,4.76041393817712,4.97289831230294,4.50017826399296,4.25539503378861,3.25831754923472,6.17736309246697,5.69440096240741,7.11207678306478,7.00488071693461,4.35552632743864,5.85568925414407,3.99001906066426,4.43956605572626,5.4893975009856,4.12818130039943,7.72852094567969,5.92823221579224,4.15422708080512,4.34327596475306,3.59516099706857,5.01268790503851,2.7027003095619,4.22046673332327,4.46076784364124,4.58920204744668,5.63107226443947,5.95848638672882,3.87001693422639,4.70054907122594,3.99233971266938,4.7455472358377,3.98303043958238,5.01817558581013,4.57090235763853,4.03475275005282,4.97786157899513,5.02362846131875,3.52531273128862,4.73229488375587,4.90789582017842,6.42657434230075,6.58866417676036,4.94557458628775,3.29075342329524,4.89702813733719,3.17859649553605,6.06898412212942,5.54489081102782,6.5005010397473,3.56120317246493,4.8561010958472,6.15298976246072,5.37669820923857,5.74775343518102,3.97588815488138,4.81458569284018,2.32112958876169,6.8818789186511,4.69081792327543,6.6452125582717,7.17988933743889,6.55553734425339,4.60370680191749,5.97969856537102,5.85758892320386,7.26960415164023,5.16652338201181,5.50757609186504,4.54151683445524,4.00975474248634,5.14709345135258,3.17158486832977,3.97559492175736,3.36157651682319,5.4625514679377,4.75504143336556,3.48998367858756,2.99587568164556,5.49227185362329,3.31590757134072,5.14201603674,3.92237756134816,4.71034845763132,4.9081662661681,5.46809817575847,5.14587137618408,5.32808951971116,5.33098634301555,3.51774324141808,4.91677533192082,4.81839363923535,6.73700465132022
"sample_77","Class_A",4.95293569243754,4.45330490756838,4.39307003447549,5.59610514386409,6.14322179363398,4.90126536373008,4.91929115408346,5.59841114334433,4.10045493433123,4.43146026315464,3.75014696205187,4.04448045048882,4.14074841829826,5.38845921568169,4.94687158020125,4.11449490681565,4.22025786728642,5.5565351121666,5.3066287655641,3.03417143221882,4.14240460655454,4.9076133522716,4.83804280444807,4.86131934473311,2.67354899969222,4.36992580135801,4.25021581590617,4.32937302931096,5.95598863542273,5.48355352507009,5.99098886352577,4.35675403211929,6.42914699010267,6.54344075355607,5.56898253589145,4.73055971101732,4.91274397327485,3.83946734745066,4.04868449037256,6.07030562263044,5.35842797048911,3.93906771603646,6.58630247295985,3.98661089897249,4.8039633440696,6.15815838114884,4.43714038212875,4.1527313891525,6.72727817424207,4.68432652155249,4.45779001128395,5.36156072216636,6.115161064579,4.72987758593332,5.22163157267749,5.52438047733742,6.23128641092393,6.46538939403368,5.38478646920358,4.29424234825213,3.81296458272428,5.59279721283583,5.71472742574566,4.33089795413872,6.35678887550787,3.96455133998629,3.83432801721517,6.77452151599585,6.66671504185524,4.1426506027047,5.96889472337056,7.37229162678759,6.65082730313514,4.32048193766485,4.20654430852672,4.66379028300539,4.27658506609894,5.160215236493,5.50112118134748,5.56704932223593,6.37347492813691,4.34653876220778,3.77281843467711,6.3824042443835,5.97547956863551,6.02601675596299,5.57808680962426,4.86328288628643,5.41760523346617,4.83587402660643,5.15584099389187,4.86608877433683,5.44056400920134,3.92460416711383,6.20623940913639,6.56855120894387,4.68751999864465,4.5645351245522,6.04388638124023,4.41722634783303
"sample_78","Class_A",3.91596924205376,5.10636629588849,6.85023322972534,4.18775523592882,4.53931044391108,6.33325965236228,6.89442212002804,5.87464116353629,4.48336190699766,4.19729189138146,4.29566471779419,5.12178959056697,5.28814328010586,2.87730221378024,4.48758837455549,5.44791992923917,4.51210188254662,5.9961124231646,5.99786521535944,5.07387246605621,5.31956578838583,6.26453641439735,6.28496888906804,6.37866255988951,5.40915933359277,4.10282813715237,3.98567312240753,4.50188712668518,5.41199683489591,4.30675265130911,3.51676415304725,3.88053717478736,6.02386893714184,4.53004088112554,6.52620681584337,5.72934043436933,5.99904315593586,6.77530722074611,4.87822886640687,6.02265903795996,4.8433502213238,4.9505526305711,6.00270664482911,6.29370416338046,3.97067592005751,4.9295093841611,4.96323533876953,4.9989942894899,4.73753811614193,7.47329717289474,4.55108294929226,5.38999844985837,4.91057581351865,5.1499325115727,4.53151236851776,4.13900217123042,4.49060874903098,7.42185838180401,5.12067241570148,3.71139953811169,5.4231179782003,4.40060469752697,3.81703487823991,3.47850346094735,5.18473300177397,4.62889556744654,4.77779426765871,6.02931171905245,2.00414638513876,4.31545172302116,4.54875422142244,7.07757375293385,4.79336738645176,2.8377179671035,5.63693128091603,5.39949573191772,5.67167971800001,4.91327102270712,5.18471845566365,3.79383596694641,3.88383813910639,4.67349386953463,4.76982963242393,5.01433344827073,5.75895493303428,6.19204484485482,4.53059780005299,6.57034348153063,5.02123607781276,6.39164053714943,4.78873829392986,4.91921126699783,5.47937320571151,4.49463100815599,4.93876810924554,4.04108141723037,5.92383009455128,2.12112272043913,5.03004464500301,4.05485553044619
"sample_79","Class_A",2.33719224266745,6.61033600438439,5.22333125126938,6.10642540615389,4.7927789403922,4.85649083460522,3.94737137893983,4.85143038424447,3.76639045339577,5.73271033278502,5.74719061905712,6.8117596495876,4.69594322318087,4.83395945964702,5.8916966359751,5.24978067811891,5.58586063210574,5.38131835855639,5.74405613817119,2.10663882876441,5.65472694515179,6.40178665510126,4.01912400827802,5.00563055439876,5.25357747900546,4.89377814438388,3.10444155784511,4.39570959852871,5.93691055626496,4.31552976665515,2.06690424866228,5.56590680109245,5.6802707965902,3.87434372862511,5.16866577090942,5.12026984921584,4.01368044853946,5.20449431060279,5.53239338777834,3.96029286721848,5.32819504911062,3.98295568795923,5.58987521744024,5.60320244380121,4.7732218795593,5.17111524339188,5.41089676781888,4.80671384124846,4.11090548719619,4.54300716332826,4.60603727494789,5.60097428283877,5.37337201107145,5.04647177043879,4.34942522424328,4.2655781724981,4.54002162834183,5.10298159258381,3.86698388483007,4.4952593343351,3.91840090638328,4.22193449150671,5.20825824396995,5.4819440215962,5.04399369009212,4.34585653124854,5.01342437137873,5.26631880631019,4.23021572393847,5.50358032357752,6.52220589058641,3.76336800106655,5.10379074241048,6.65061788448849,4.39513883170288,5.24249578383659,5.37380985842765,5.57390187390231,5.42299417210052,5.84951110783078,4.84692918531753,5.74877089310933,6.17565873337079,6.49266812914109,5.8456109453335,6.55844715579005,3.84956718446716,4.5586453455482,5.84166472766797,2.67764691986405,4.01822531629726,5.81803229392292,5.60288836100746,5.67136279936114,5.15309491793281,5.809303618038,5.83032472672843,4.43810582780125,5.62248504513552,6.33135885587026
"sample_80","Class_A",6.41736256682707,5.44073090697726,5.33360381675848,3.68616590384975,4.18961763107465,6.78036217352951,3.32603468397816,5.35299125405664,5.72296545970515,4.12632340799321,4.91305109764094,4.04518580522221,4.23922940511455,5.64538648038535,4.74192438244082,4.42012062882502,4.61215335505615,5.59588228547752,4.94611482831641,5.17807045952642,4.64309201884944,5.03375572342004,5.15117357090144,5.45343994582982,5.32774871064887,4.46062552700856,5.93889025701143,4.6654015729205,5.23712555225307,4.98829333961332,3.57505950808378,4.39959397537154,4.2913155555446,3.74271712781587,3.23931030619701,4.7242227800085,6.1979408316455,3.9537427868016,6.51024170431573,5.08876851227366,5.87341727354346,4.5269249894192,5.94075518627085,4.278007857077,5.4815000230144,3.20348111699984,3.56012049214733,5.2816366807846,6.02365425590261,6.29030409102607,3.8601155774298,5.98129101920235,6.65727806082685,5.10314013054465,6.008466957843,3.92543708709842,7.2227723962857,6.32578737551544,5.76780783873895,6.53775358716909,4.79578895476463,4.59400649808471,5.9942269033823,4.09171589728472,4.38175816863179,4.31972732233133,5.33195724619265,6.15082658836751,4.64030962239386,5.66146200660966,6.08083026642678,4.97907161345002,7.46985800291639,2.83420207333589,3.26829470395781,6.89068459826516,4.84107949642517,6.49403491504959,4.57742007884714,6.21816356405029,3.89593452061506,5.85727131863599,3.33521602238406,4.74398339566906,4.51283348993833,2.78974119415117,4.82917219227907,4.84914577535226,5.64541361555857,6.25392408434647,4.20317684671978,6.84768307736664,4.21848028625903,5.26949516235771,5.34844999087255,4.34069553446777,5.15978622601486,4.73170767599462,4.75610426869465,6.14325546224737
"sample_81","Class_A",5.32669650735368,5.39637321516643,5.25091808612482,5.28988864774207,4.41810281461071,4.34877847607068,3.94851450810512,5.03819682766557,4.55915811019762,6.6480009454708,4.87190036508561,6.33121037825739,4.40184501725444,5.17878063468611,4.13097332916824,3.61386526857032,4.48913113868159,5.93036723721768,5.3453132872928,2.32791097146989,5.15464804249377,5.85521748575574,4.51901716429144,6.39281584734334,5.42793667450744,5.2801986864693,5.71070002972071,5.45926144656354,4.13250355055325,7.99777806649021,5.79270303425718,5.41127035223404,4.44848095634655,5.55582902837451,4.55169348133245,4.39384522869144,4.90554725737184,5.66728824535552,4.69963093254532,4.92050690077498,4.68321277290468,6.01526259744421,6.86521963665984,3.68216598822094,6.50838193057559,5.9879694774572,4.76443893101173,5.10128917017489,2.59864795122268,4.67486421950843,6.81367352287473,4.43397142712147,3.83014701180737,5.26140763591076,5.33682686296677,5.08049222675521,6.77760834097224,3.14733393408172,5.27704822204414,4.58691500510889,5.07004998126572,5.2297541867904,6.1023753958486,4.33773569612169,5.31696385720771,3.56642000432516,4.6174709694955,5.56501932672262,7.04315319983815,4.58285489713163,5.04805918341366,5.17786706725191,4.35612118040409,5.1269218746601,5.35495945613671,6.67194507372374,5.26382488087398,4.63939419504109,5.9321283372043,5.45652917598736,5.11906026360675,3.84507572693998,5.09501694808609,5.36276281194889,4.82177116972553,6.02768133159515,5.21015101515924,6.40679963816465,5.23455031150757,5.34188582937185,5.10204911220943,5.35115391825177,4.48473934906489,6.57744221413159,5.06630771856033,4.46147323564953,4.86983757759257,3.52774043187933,6.34695953052572,4.05487778811303
"sample_82","Class_A",5.55298425945573,5.90715657177799,4.21821298226575,4.86350233752887,6.2290122776572,6.17658034202496,4.15121813792442,4.69226433367517,6.17950104341031,3.38982594815045,5.84078501120395,4.86247951121509,4.26533197616981,5.38455454162996,5.512671270003,4.77119720633625,6.17406557450388,3.63497477394519,4.95541735909142,5.43012902454958,6.0769580637408,4.04742983388743,6.94451706769131,4.69184956812731,4.8321732146303,5.66541764685635,3.16815637126316,5.05968636000989,5.25255265704104,2.24038296867474,8.1689526835412,3.16150444015244,4.82830917640107,4.28501992628879,3.40633753642706,6.11115150644588,4.59243467886301,2.89830011888835,4.55905708359689,5.66446602518456,3.76025538097323,5.04634577410134,4.80352509760537,4.43810560302302,5.48403034779393,4.7344130965551,4.37411877992265,5.22580819306165,5.62173488088222,6.01143767413012,7.22304330021191,5.90130847154014,4.55972555339141,5.12741911624153,5.06451722969898,3.86428712998185,4.73623947131043,4.80428412351982,7.3918418876363,6.22364103156449,4.64582457898483,4.86482142394989,3.828866725048,5.74487399103961,5.842598678318,4.96493142145109,4.9793731746838,6.92206961980784,7.86369311016646,4.18664687438577,4.76150720008584,4.3029212349716,5.67471826434452,5.68930207596903,3.69852273055552,3.92619556924783,5.60974751567872,4.59378673278882,6.17819538510027,3.37739369207676,3.86872830368827,3.45701360950679,6.5396246065111,2.67749982543331,5.71167228961453,5.86336231842142,4.96675955139131,5.34105743491285,5.32321122153067,4.55309181848203,5.11035362941894,5.30347452373594,4.58289097951788,6.01435170239862,5.42260917049356,4.43833355150671,5.34516935686075,4.34046124806891,3.82027874792608,5.91811533007006
"sample_83","Class_A",6.04163128864532,4.1407740171098,3.64503185135739,5.0176754316446,6.06107430824877,4.93346660142887,4.89783821826165,4.51228083307789,4.65384321335497,5.87182433628144,5.43286442602615,5.91028321683345,6.28101669460189,4.37250317389997,4.95710408226987,5.51718999259264,6.01916458311079,4.99893669681652,5.32288580854877,5.49766892887369,5.13502206738825,3.87750558016353,4.68382004827142,5.02686970400884,5.65643330261517,3.13540202481081,5.59759672669409,3.79756000220473,3.49411435148592,3.87164398244413,4.79141264798181,4.17132419152419,3.72266814559359,3.05777397701859,3.62201645685185,4.70856054448677,5.53187497508522,4.54196285637695,4.24020238259465,4.6200422987522,5.64247782922977,4.2648597957073,5.18481653104104,5.13521944286384,5.36488942610643,4.55331221696693,4.90768940274185,2.86641116245909,5.06103993602033,4.96370676637397,5.92520368180232,2.80641911363026,5.09530930619084,4.98097452647822,7.40188484642585,4.74197072008551,5.46257924819839,4.74094750635904,4.14597113121079,4.69111692118704,5.30884558886473,5.1864075234079,7.7269254819854,3.95851697710968,6.74610764457076,4.36386710521151,2.54223234783133,4.78347451220717,5.97846002439385,5.16279426198381,4.02417123939836,5.12460877793781,5.63759880970258,5.65210500022024,3.83805080176026,4.90276260653995,3.44297461718556,5.02727337138934,4.74355780092148,4.67396822296461,4.37328260295941,5.21012342206661,6.1382131119994,5.36857890816116,4.41751003409583,4.65628681554549,4.6001757910091,5.04008508275196,6.39445667530319,4.81988482574393,5.32455818300549,4.25400129353204,4.98561238371606,7.07066542107189,6.2436231467662,4.72971254226471,3.73908231313278,4.77940050821872,4.2523573547753,4.64703007329477
"sample_84","Class_A",5.54088962555926,5.3507074684171,4.29924036104583,5.71798578403971,5.47373151494365,4.21061497579436,3.6815511167159,4.55962164633916,6.05297706696554,5.17510820756104,4.78000333658819,4.39690394113623,5.18798720989225,5.74217037825472,4.56836826955549,6.61802117828606,5.35688836729406,5.76374571362218,6.30570201848884,5.44904639799418,5.38367065210558,2.10337506914457,6.39369034400893,6.82298087066868,4.05301627625711,5.26733253996331,5.22353417179515,6.36429057204848,5.02291330538091,4.20578487118926,3.2364669325273,4.85426582261417,2.97491832456039,5.77876173737157,5.56556542954404,4.71888872897779,3.28453659969597,5.42284663816002,4.44447700440585,4.17907275348942,5.05593473008838,5.50957617462073,4.71563371592798,5.2515288593848,4.05521245920493,6.1315600132023,3.71881862826501,5.62266299434537,7.02625545505084,4.84422583259765,4.23743265476264,6.49139136565551,3.21720903682321,4.77085262350867,5.09527219248307,5.20370391002215,4.79823530249275,5.43220854198848,5.25616607954194,3.90104411320886,7.31943757918045,6.07277391766859,4.69892041059977,4.72823922102591,4.65624598413647,2.89969474058879,5.23663426068295,3.52120081256355,4.46294252094515,5.31188367727472,5.1231437099382,4.87805069643063,4.60101361966841,5.00543259887843,4.76831670115032,6.5503879080734,6.26193392803967,5.37529870940286,4.70101071240457,4.47405158187827,4.52579108859423,5.07931422678925,3.83940303277095,5.65856259936343,3.69236603515757,5.65060038286296,6.91077511109242,5.88245385362619,4.0340519224382,4.90344072455106,4.93500204910547,5.89669606852459,5.09310322320669,4.74868089399798,4.90153166645507,3.86130299601357,3.88399559250087,4.32429351102494,5.70231806096276,5.88676545710997
"sample_85","Class_A",5.17882587619906,5.25194071784412,5.68447350424137,6.61399221011975,6.4307233875748,4.35101372434967,4.63919450372726,7.16501719878805,4.16141109343786,4.01279009529758,3.80866379779388,5.67223100336689,4.71701647109424,3.58636813217515,4.27325228811239,4.22373284746939,4.23532971157999,5.86964467381607,6.43666477784353,6.12983557399309,4.15954500497076,5.91822322910729,5.97528811090762,5.87317871320414,4.82301623933707,5.34929233200663,5.37222883333374,5.19575188098835,4.6860354753722,5.10939800630194,4.92546333924744,5.0060526880071,7.63451025178938,4.91959729400326,5.56752321676707,6.2735528820672,4.45639526828808,6.24346673900558,4.74920142635365,5.40155751668949,3.82364085667984,6.05689141617768,4.69436015871117,6.39389831412351,4.78878485477024,5.51013158438549,4.06092270168719,6.03139728516858,5.6871647953545,3.65476269928207,4.60925503676384,5.65276651676416,5.07512479553105,4.49026958950768,4.26928510254412,5.73048213013942,5.18769383531867,4.21319067467925,4.84844335450478,4.40235681502481,6.62387752586257,6.5242065503251,4.26334258601777,5.42926079901642,4.0788805169186,4.03250399959812,2.21678284823026,4.07190557162351,7.10236694319271,4.07061865221321,3.56716016349962,3.68859467656267,4.4977124184869,5.66717196654628,6.65388970834026,4.80836176729728,5.95575665555716,6.50235311183205,5.47965059770017,5.28782116705628,4.4186400045696,5.57463126190848,4.71457774385079,3.89890966263897,5.20601202534377,3.61575040111039,4.25077378243769,4.74673970564348,4.53618280383509,6.27454764712198,5.39011641207063,4.13678921597748,2.98205971118627,6.97123174393169,5.30177308597362,4.10500504600392,2.81923932992869,5.42278273998777,5.63475627933617,4.15788695935848
"sample_86","Class_A",3.78636290234164,3.98662111731265,5.04016111346499,5.25301754997305,4.17385871786329,6.05832419342981,5.44770335385736,4.54137176848337,6.57663601141833,6.08912165743661,2.71054770279442,3.29634852291095,3.42694539040622,5.00616718228896,5.38119237003005,7.19772989650355,3.60932197752781,3.1674249947237,5.60029997557412,6.13695929563371,4.39722902830083,3.50119152894306,4.29929392080503,3.34400199528147,3.7654246530414,5.38530680134753,5.15185322592202,4.22794704389463,5.7052210106881,5.25996206477136,5.12325170158289,6.87653493098572,2.54847512102139,4.94385145913677,5.31037026877621,6.43768106939497,5.68822799970071,2.81408773190304,5.74150311081899,2.943793985606,4.72946831231221,5.77887183054796,4.26060239719417,5.62137080227245,5.91401651098152,3.13661999677913,3.87688218898482,2.93898808571758,5.39253966384885,3.05070589616406,6.24911701518145,5.29920633485968,6.89356960728037,4.48564162378434,4.44976707223934,5.62317566538522,3.94489023603374,5.82887548372029,6.47605915762081,5.81867094715649,3.30228397339637,4.34063714779454,3.46370649057563,5.33993676931386,6.01473624799017,5.10969114583103,6.24010954523686,4.70198538162871,5.59426747694736,6.66493710625433,4.16089156376377,5.9325061204611,5.08369703443926,6.46835906225229,4.57003303831138,3.88205552887315,5.25336608686085,5.08512945133893,5.45544421894792,4.01380282187588,4.85304332105165,4.14910669165261,7.29562533496549,5.44240136195187,6.10051528447333,4.10721844487428,3.80307023641264,5.60107533328702,4.1923535176521,6.74718025953917,4.86397811527093,3.91785055823037,5.33861067006945,5.22106121572916,3.77526347068377,4.32385311177166,7.50153332744305,5.58693383951342,3.90170958743014,6.50591567772489
"sample_87","Class_A",5.85766737999064,5.84707854993408,6.52954970836996,4.96394624615754,6.85733236241308,5.70065303843073,5.53306959446009,6.68991843347811,3.82354217380335,4.44916832891,6.74294753246687,3.81197506640341,4.82171961163848,7.36809690080976,5.7024622237155,3.19849821642654,5.61970121722269,4.32411027161756,3.12307153766744,5.51913290920062,6.49226623186315,5.33353680279234,5.39726816795423,6.19576766120353,4.63877865953926,6.93821018709273,4.91277067998544,7.67907772756695,6.55170409661992,6.02555264316999,5.12207924304953,4.34250286644113,5.9266334678873,4.75237582646036,4.51767086231561,4.03023293079025,3.97849671480341,3.29549962011221,2.03596983599374,5.16005140453777,5.60392835826562,6.46393659740019,4.23266380834419,5.54923544839801,4.03261893955686,3.07125675726877,4.39159050561755,4.25019727646397,4.23797782198305,4.26457746832137,4.86676675223492,4.44277997435749,6.9783638244883,3.62338931997323,4.51230041015831,6.50817594371366,5.65289001549999,5.06358639631355,4.4434332556105,5.3961116191966,7.30762778626273,5.4318762361909,4.11124312968195,6.19646841381626,5.4197732485977,6.2849112955652,4.70484956555881,4.56147179174721,6.34467807558211,5.29251549799707,4.23512997734985,5.44138047840679,5.87935823900346,2.72520802999432,5.03538987272238,4.63237987043119,4.10853183474978,5.37996809710734,5.97670734141037,3.90495547522571,6.21500949280044,4.12496758155016,6.37578725176696,5.49241203938891,4.35458086623343,5.07390693173258,3.33321155564871,5.05688528311466,5.25666660115703,5.67678104498215,6.27957037731507,6.18483494929577,3.90203334318866,5.67740787020877,5.05161690411533,3.42248995217371,5.15289927032163,4.99503183668537,3.77350753965631,4.0494189490408
"sample_88","Class_A",4.96848028971633,5.16898722848693,6.02108305058227,7.55516614675509,5.48436254718009,6.91272506910629,5.110482603268,6.20063727886062,4.97336808551888,5.53846958224854,2.54929596385047,4.47879009880079,5.70027343386011,5.44272696561845,6.51711752597448,5.52246488668516,5.91058766327601,4.09229649599528,4.18615755589317,3.90221726798473,6.45219736971013,7.04523557032261,4.29956035292257,4.95433932497114,3.2452964953217,4.0417278965713,5.77890694861069,3.98311099735312,3.18439787203621,6.51613663467898,6.68055842153384,4.29645949456742,6.3886702323109,4.26043525308735,3.87798263108699,5.59055928404957,3.19893436382898,4.65839887371011,4.49147846338015,4.78169814054162,5.93711453625785,7.5628568876011,6.378600470547,4.76146893376665,6.69411081719378,4.74189023872271,5.98425979375183,5.14912448005531,3.86990587915901,4.33809994776567,4.06262340884492,5.10237659103305,4.98711209589529,4.9792212688699,4.9918346432771,6.9359062174784,4.29647759130268,4.86476721478052,4.2699534327088,4.67222405310624,3.48638598099857,2.04298419914782,5.51584885728516,6.87383793298475,4.33308038646639,5.49492390690935,5.46312639309961,6.19120097014826,3.71047125066748,6.13151392332697,4.33709415955807,5.62117848189964,3.92926963838728,6.27356048043819,6.29698400805866,4.29985188431678,5.27930711683334,5.17832081025471,5.32341460699335,7.253645836287,4.54067483057179,5.96682177569209,4.34626373933694,4.85510739745443,7.0745115813495,6.33174096805735,2.08535174820062,3.48176724726059,3.82494329045356,6.07016158201489,4.17489083897746,3.8119517292991,5.54927886101247,4.69316793286336,4.61477686543032,4.87594523183464,3.47308414048894,5.72454711683974,5.57972340551261,3.35802634719201
"sample_89","Class_A",5.15162241577619,4.47409649837338,4.16960867952473,4.51913679961018,4.9341439294342,4.72346668288429,4.19343388630968,6.06313540114972,4.57148234989482,6.8140463355363,7.00559537187122,5.38475076701704,6.26475029276091,5.00212261524744,5.30010831134158,5.18960759475786,3.631626014611,5.70410574169715,4.65114012443362,4.07134531541505,4.08935909182956,4.50770946217195,6.54892749050237,4.01765777251062,4.0614708580372,3.71716443522825,3.90457135903731,4.85053208383311,5.08558914568175,5.46660205418985,6.31320557541334,5.34950169806028,4.99576649195544,3.78734245228611,4.28991079420583,5.37652470449178,4.64318707152591,6.208696610597,4.80561000657658,4.32403681896979,6.04754077223501,4.12942653366632,5.38468475472386,4.74471672350029,5.40215969036894,5.17965357294865,7.05195890155097,5.03479163234629,5.59256874162579,4.62542354232993,4.08074668229842,5.55353152614071,5.34364643550572,5.06431781353153,5.70363876334032,4.17328570234037,3.64938320483195,6.66444059849166,5.61004034727942,4.9661411601815,5.05257869380718,5.25580998230837,3.58558761078485,5.49367480792608,2.9922488955977,5.06584090325704,4.90780168763228,7.35018653568173,5.89430564551053,6.96493948373232,4.79538800015306,4.07657785327507,3.66897088097864,5.82509564536466,5.08730165528017,4.7932510217559,5.82654925072464,5.02466036134245,6.26897250407402,6.03842309017078,7.36173177245765,5.56671140689737,4.66490629054812,4.70619891846002,6.12581530458767,5.38147225630701,5.26298538060171,5.40916938706298,6.00383926856093,5.14463868192577,5.55207535101612,3.15042071171629,4.99670656302323,6.452184924815,4.97383690419682,6.172727461513,4.64349537793403,6.78148286516609,6.14250061825993,6.27716515149368
"sample_90","Class_A",3.29939185362863,4.51597680924639,5.42878369408024,3.96392299952189,4.81207351357877,3.92162640635076,6.83142191095838,6.31817175178212,5.1214717194244,4.88903401362472,4.87328439446414,5.48707078255097,3.79800478744515,3.94660613507727,4.66191372328884,5.6133636291192,5.3131512232134,6.12964036354433,4.26022933019664,4.53314730384439,4.03946656141328,5.40670404697362,5.72003745193865,5.87679502540167,5.32812990909364,3.95933087431365,5.13826184389274,4.03767523051255,5.89567463519799,4.52611449696113,4.00263603859275,5.97770743334739,5.69540074396809,5.89662953105717,3.84322599588045,5.9639222901447,5.89463179752782,5.53035253098785,4.98499513658667,6.0711728735389,2.68241127907389,2.24253771031326,6.02471335345409,6.1500440164891,5.02806084757426,6.97149957449291,6.56748458141268,4.49028372984779,4.63198652002348,4.1250162303425,4.68509848788608,4.81719540431415,3.2108303584718,5.61366476760584,5.12016145449617,5.94338567443901,4.57871811800007,5.50180269028885,4.91737016824253,4.70403201236715,3.74248162951487,3.40924405833275,5.41597671420344,4.62382727187772,4.53324318052054,3.94526869554373,3.51732629024084,5.99058550009148,4.67026829988054,3.80203881129734,3.25492532014049,3.14130432739123,6.33135852545174,2.83790271520279,6.07955684613862,4.89249429699064,6.22404494186202,6.05940797905563,4.59739154452413,5.13670245331908,5.42844591593521,5.15314098442199,5.46464986227683,6.24599693048356,5.03914650940005,5.2522990362532,4.80099850362695,4.02413403172464,5.23006915748066,6.42941867679505,5.56505067788229,4.45999865522544,3.88085111586037,5.24153861795814,5.18592167077528,4.7359664193303,4.8700977157254,4.97350202846307,5.39818455488294,4.60564254677624
